res_id,name,establishment,url,address,city,city_id,locality,latitude,longitude,zipcode,country_id,locality_verbose,cuisines,timings,average_cost_for_two,price_range,currency,highlights,aggregate_rating,rating_text,votes,photo_count,opentable_support,delivery,takeaway
19102353,The Cult - House,['Club'],https://www.zomato.com/pune/the-cult-house-magarpatta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"133/4A, Behind Laxmi Lawns, Near Mega Mills, Magarpatta, Pune",Pune,5,Magarpatta,18.5212546312,73.9238854966,,1,"Magarpatta, Pune","Modern Indian, Continental, Sushi, Finger Food, Asian, Bar Food","Closed (Mon-Thu),8pm â 1:30am (Fri-Sun)",2000,4,Rs.,"['Takeaway Available', 'Debit Card', 'Dinner', 'Cash', 'Credit Card', 'DJ', 'Nightlife', 'Fullbar', 'Serves Cocktails', 'Air Conditioned', 'Smoking Area', 'Dance Floor', 'Valet Parking Available', 'Indoor Seating', 'Wheelchair Accessible']",3.7,Good,30,110,0.0,-1,-1
18950345,The Ladies Club,['Club'],https://www.zomato.com/pune/the-ladies-club-mg-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3, Lieutenant Colonel, Near Blue Nile, Opposite Dastur School, Camp, MG Road, Pune",Pune,5,MG Road,18.521333,73.879361,,1,"MG Road, Pune","Chinese, Fast Food",1 PM to 7 PM,1350,3,Rs.,"['Cash', 'Lunch', 'Dinner', 'Takeaway Available', 'No Alcohol Available', 'Digital Payments Accepted', 'Indoor Seating', 'Table Reservation Not Required']",3.5,Good,12,7,0.0,-1,-1
12009,Kayani Bakery,['Bakery'],https://www.zomato.com/pune/kayani-bakery-east-street?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6, Dr Coyage Road, Hulshur, Camp, East Street, Pune",Pune,5,East Street,18.5148111762,73.87987956399999,0,1,"East Street, Pune",Bakery,"7:30 AM to 1 PM, 3:30 PM to 8 PM (Mon-Sat), Sun Closed",150,1,Rs.,"['Cash', 'No Seating Available', 'Takeaway Available', 'No Alcohol Available', 'Desserts and Bakes']",4.8,Excellent,2189,323,0.0,-1,-1
11673,Forennte,['Bakery'],https://www.zomato.com/pune/forennte-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 2, Princeton Flair, Lane 8, Koregaon Park, Pune",Pune,5,Koregaon Park,18.5366533011,73.89938827600001,411001,1,"Koregaon Park, Pune","Bakery, Desserts, Cafe","11am â 10pm (Mon, Tue, Wed, Fri, Sat, Sun), Closed (Thu)",700,2,Rs.,"['Delivery', 'Credit Card', 'Debit Card', 'Cash', 'Takeaway Available', 'Breakfast', 'Free Parking', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating']",4.5,Excellent,800,971,0.0,1,-1
18537720,Le Flamington,['CafÃ©'],https://www.zomato.com/pune/le-flamington-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 88, Survey 2016, East Avenue, Kalyani Nagar, Pune",Pune,5,Kalyani Nagar,18.553553623800003,73.9059516415,,1,"Kalyani Nagar, Pune","Bakery, European","10:30 AM to 10 PM (Tue-Sun), Mon Closed",1200,3,Rs.,"['Lunch', 'Takeaway Available', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Cash', 'Debit Card', 'Free Parking', 'Indoor Seating', 'Air Conditioned', 'LGBTQIA Friendly', 'Desserts and Bakes', 'Outdoor Seating', 'Keto Options', 'Gluten Free Options']",4.9,Excellent,533,861,0.0,-1,-1
18954495,Theobroma,['Bakery'],https://www.zomato.com/pune/theobroma-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 3 & 4, Ground Floor, Ganga Commerce, North Main Road, Koregaon Park, Pune",Pune,5,Koregaon Park,18.539118,73.897399,,1,"Koregaon Park, Pune","Bakery, Desserts, Fast Food",8 AM to 12 Midnight,500,2,Rs.,"['Delivery', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes']",4.3,Very Good,277,217,0.0,1,-1
6505673,Cake Dior,['Bakery'],https://www.zomato.com/pune/cake-dior-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Survey 371/1/6, Shop 4, Ground Floor, Building 1, Wasvani, Nagar, Koregaon Park, Pune",Pune,5,Koregaon Park,18.5394376083,73.8873867318,411001,1,"Koregaon Park, Pune","Bakery, Desserts",10:30 AM to 10:30 PM,450,1,Rs.,"['Delivery', 'Debit Card', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Credit Card', 'Home Baker', 'Pre-Ordering Required', 'Free Wifi', 'Gluten Free Options', 'Indoor Seating', 'Desserts and Bakes']",4.4,Very Good,531,654,0.0,1,-1
6508093,The Cake Studio & Cafe,['Bakery'],https://www.zomato.com/pune/the-cake-studio-cafe-sadashiv-peth?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 3-4, Shiv Sagar Apartment, Sadashiv Peth, Pune",Pune,5,Sadashiv Peth,18.5089422212,73.8485701382,,1,"Sadashiv Peth, Pune","Bakery, Fast Food, Desserts, Beverages",10:30 AM to 10:30 PM,400,1,Rs.,"['Dinner', 'Delivery', 'Breakfast', 'Lunch', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes', 'Digital Payments Accepted']",4.1,Very Good,459,873,0.0,1,-1
18436023,Sassy Teaspoon,['Bakery'],https://www.zomato.com/pune/sassy-teaspoon-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Lane 7, Sanskriti Lifestyle Complex, Koregaon Park, Pune",Pune,5,Koregaon Park,18.5340053222,73.8988226652,411001,1,"Koregaon Park, Pune","Bakery, Desserts, Ice Cream",10 AM to 11:30 PM,400,1,Rs.,"['Cash', 'Credit Card', 'Takeaway Available', 'Delivery', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Outdoor Seating']",4.4,Very Good,406,429,0.0,1,-1
6503684,Delish,['Bakery'],https://www.zomato.com/pune/delish-wakad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"204, Second Floor, Echoing Greens Commercial, Opposite Eden Garden, Wakad, Pune",Pune,5,Wakad,18.5948485563,73.7601206079,,1,"Wakad, Pune","Bakery, Desserts","10:30 AM to 2 PM, 4:30 PM to 8:30 PM (Mon-Sun)",450,1,Rs.,"['No Seating Available', 'Delivery', 'Cash', 'Takeaway Available', 'Pre-Ordering Required', 'Desserts and Bakes', 'Home Baker']",4.4,Very Good,492,578,0.0,-1,-1
12202,Baker Street Bistro Cafe,['CafÃ©'],https://www.zomato.com/pune/baker-street-bistro-cafe-hadapsar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"West Block, Amanora Town Centre, Hadapsar Kharadi Bypass, Hadapsar, Pune",Pune,5,"Amanora Town Centre, Hadapsar",18.5186516401,73.9342204481,0,1,"Amanora Town Centre, Hadapsar, Pune","Cafe, Bakery",9:30 AM to 11 PM (Mon-Sun),800,2,Rs.,"['Dinner', 'Mall Parking', 'Takeaway Available', 'Breakfast', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Outdoor Seating', 'Indoor Seating', 'Smoking Area', 'Buffet', 'Desserts and Bakes', 'Sodexo', 'Air Conditioned', 'Brunch']",3.8,Good,395,633,0.0,1,-1
10792,Bliss Bakery & Cafe,['Dessert Parlour'],https://www.zomato.com/pune/bliss-bakery-cafe-salunkhe-vihar-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Narayan Towers, Salunkhe Vihar Road, Pune",Pune,5,Salunkhe Vihar Road,18.4788512885,73.90161383899999,0,1,"Salunkhe Vihar Road, Pune","Desserts, Bakery",9 AM to 11 PM,250,1,Rs.,"['Takeaway Available', 'Breakfast', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Smoking Area', 'Desserts and Bakes', 'Outdoor Seating', 'Digital Payments Accepted']",3.8,Good,385,162,0.0,1,-1
18382332,Celebrations The Cake Shop,['Bakery'],https://www.zomato.com/pune/celebrations-the-cake-shop-wakad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 6, Horizon Complex, Off Datta Mandir Road, Near Omega Paradise, Wakad, Pune",Pune,5,Wakad,18.6039159884,73.75980913640001,411057,1,"Wakad, Pune","Bakery, Desserts","9am â 10pm (Mon, Tue, Wed, Sat, Sun), 9am â 10:30pm (Thu-Fri)",400,1,Rs.,"['Cash', 'Takeaway Available', 'Delivery', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pure Veg']",4.4,Very Good,375,134,0.0,1,-1
18654949,7th Heaven Cake Shop,['Bakery'],https://www.zomato.com/pune/7th-heaven-cake-shop-1-kothrud?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 6, Stuti Society, Opposite Karishma Society, Kothrud, Pune",Pune,5,Kothrud,18.5032892671,73.8215673342,411038,1,"Kothrud, Pune","Bakery, Desserts",10am â 12midnight (Mon-Sun),500,2,Rs.,"['Credit Card', 'No Seating Available', 'Debit Card', 'Takeaway Available', 'Cash', 'Delivery', 'Air Conditioned', 'Desserts and Bakes', 'Pure Veg', 'Digital Payments Accepted']",4.2,Very Good,292,209,0.0,-1,-1
18778821,7th Heaven,['Bakery'],https://www.zomato.com/pune/7th-heaven-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 6, Pride Valencia, Pan Card Club Road, Baner, Pune",Pune,5,Baner,18.5594172329,73.7813804671,411045,1,"Baner, Pune","Bakery, Desserts",10:30 AM to 12:30 AM,350,1,Rs.,"['Delivery', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Outdoor Seating', 'Desserts and Bakes']",4.4,Very Good,295,181,0.0,-1,-1
6506910,The Real Green Cafe,['CafÃ©'],https://www.zomato.com/pune/the-real-green-cafe-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 17, First Floor, The Hub, Lane 6, North Main Road, Koregaon Park, Pune",Pune,5,Koregaon Park,18.5389960766,73.8987227529,411001,1,"Koregaon Park, Pune","Cafe, Bakery, Sandwich, Juices","11 AM to 9:30 PM (Mon-Wed, Fri-Sun), 2 PM to 10 PM (Thu)",750,2,Rs.,"['Delivery', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Credit Card', 'Lunch', 'Air Conditioned', 'Pet Friendly', 'Gluten Free Options', 'Vegan Options', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Pure Veg', 'Desserts and Bakes']",4.2,Very Good,390,404,0.0,1,-1
6503391,Pastry Corner,['Bakery'],https://www.zomato.com/pune/pastry-corner-law-college-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"46/8, Near Nal Stop, Law College Road, Pune",Pune,5,Law College Road,18.5088690964,73.830557093,,1,"Law College Road, Pune","Bakery, Desserts, Fast Food",10 AM to 10 PM (Mon-Sun),150,1,Rs.,"['Cash', 'Takeaway Available', 'Desserts and Bakes', 'Air Conditioned']",4.3,Very Good,391,312,0.0,-1,-1
10943,Baker's Hut,['Bakery'],https://www.zomato.com/pune/bakers-hut-nigdi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SDC 8, Varlaxmi Apartment, Sector 25, Nigdi, Pune",Pune,5,Nigdi,18.6569318019,73.7698382512,0,1,"Nigdi, Pune","Bakery, Desserts",8:30 AM to 10:30 PM (Mon-Sun),350,1,Rs.,"['Breakfast', 'Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Credit Card', 'Pre-Ordering Required', 'Outdoor Seating', 'Desserts and Bakes']",4.4,Very Good,359,189,0.0,-1,-1
6503365,Fat Cat's Cafe,['Bakery'],https://www.zomato.com/pune/fat-cats-cafe-wanowrie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5, Clover Heights Shopping, Opposite Salunkhe Vihar Society, Wanowrie, Pune",Pune,5,Wanowrie,18.4811595589,73.90499845149999,411048,1,"Wanowrie, Pune","Bakery, Fast Food","8AM to 2PM, 5PM to 9PM (Mon-Wed),Closed (Thu),8AM to 2PM, 5PM to 10PM (Fri-Sun)",800,2,Rs.,"['Lunch', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area', 'Desserts and Bakes', 'Indoor Seating', 'Wifi']",4.1,Very Good,346,337,0.0,-1,-1
18617274,Piatto Dessert Studio || Cafe,['CafÃ©'],https://www.zomato.com/pune/piatto-dessert-studio-cafe-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 5 A, Hermes Waves, Next To Kalyani Bungalow, Kalyani Nagar, Pune",Pune,5,Kalyani Nagar,18.5462352722,73.9007448032,411006,1,"Kalyani Nagar, Pune","Cafe, Bakery, Desserts","Closed (Mon),12noon â 10pm (Tue-Thu),12noon â 11pm (Fri),8am â 11pm (Sat-Sun)",1000,3,Rs.,"['Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Delivery', 'Credit Card', 'Debit Card', 'Indoor Seating', 'Table booking recommended', 'Wifi', 'Vegan Options', 'All Day Breakfast', 'Desserts and Bakes', 'Free Wifi', 'Gluten Free Options']",4.4,Very Good,262,326,0.0,1,-1
6505136,Swiss Bakes,['Bakery'],https://www.zomato.com/pune/swiss-bakes-magarpatta?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"BG 45, Destination Centre, Magarpatta, Pune",Pune,5,"Destination Centre, Magarpatta",18.5094566371,73.927908875,,1,"Destination Centre, Magarpatta, Pune","Bakery, Desserts",10 AM to 10:30 PM (Mon-Sun),250,1,Rs.,"['Cash', 'Delivery', 'Credit Card', 'Breakfast', 'Debit Card', 'No Alcohol Available', 'Takeaway Available', 'No Seating Available', 'Mall Parking', 'Pure Veg', 'Air Conditioned', 'Desserts and Bakes']",3.6,Good,280,167,0.0,1,-1
6505083,New Poona Bakery,['Bakery'],https://www.zomato.com/pune/new-poona-bakery-sinhgad-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Mohite Paradise, Hingane Khurd, Sinhgad Road, Pune",Pune,5,Sinhgad Road,18.4763054454,73.8229748234,,1,"Sinhgad Road, Pune","Bakery, Fast Food",8 AM to 11 PM,400,1,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'Breakfast', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Desserts and Bakes', 'Outdoor Seating', 'Air Conditioned']",3.7,Good,243,353,0.0,-1,-1
10819,Patio The Bakehouse,['CafÃ©'],https://www.zomato.com/pune/patio-the-bakehouse-aundh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Building A, Chaitraban CHS, Opposite Vama Showroom, Aundh, Pune",Pune,5,Aundh,18.5533842,73.8082592,411007,1,"Aundh, Pune","Cafe, Bakery",8:30am â 11pm (Mon-Sun),400,1,Rs.,"['Lunch', 'Takeaway Available', 'Breakfast', 'Dinner', 'Cash', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area', 'Indoor Seating', 'Desserts and Bakes']",3.6,Good,257,256,0.0,1,-1
13773,Modern Cakes,['Bakery'],https://www.zomato.com/pune/modern-cakes-koregaon-park?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"40, Suyojana Housing Society, Deokar House. Lane 5, Near Lotus Hotel, Off North Main Road, Koregaon Park, Pune",Pune,5,Koregaon Park,18.5350212863,73.89776788649999,411001,1,"Koregaon Park, Pune","Bakery, Desserts",10 AM to 10 PM,300,1,Rs.,"['No Seating Available', 'Delivery', 'Cash', 'Takeaway Available', 'Pre-Ordering Required', 'Pure Veg', 'Home Baker', 'Desserts and Bakes']",4.1,Very Good,309,188,0.0,1,-1
6506200,Cakes N Crumbles,['Bakery'],https://www.zomato.com/pune/cakes-n-crumbles-wakad?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 11, Windsor Park, Off Dattamandir Road, Wakad, Pune",Pune,5,Wakad,18.5979115498,73.761485517,411057,1,"Wakad, Pune","Bakery, Desserts","10 AM to 11 PM (Tue-Sun), Mon Closed",450,1,Rs.,"['Takeaway Available', 'Credit Card', 'Cash', 'Valet Parking Available', 'Air Conditioned', 'Digital Payments Accepted', 'Pure Veg', 'Desserts and Bakes']",3.9,Good,214,444,0.0,1,-1
6505275,Cocoa Patisserie and Bakery,['Bakery'],https://www.zomato.com/pune/cocoa-patisserie-and-bakery-senapati-bapat-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"392-A, Mahale Plot, Gokhale Nagar, Off Senapati Bapat Road, Senapati Bapat Road, Pune",Pune,5,Senapati Bapat Road,18.5292188293,73.8310073689,411016,1,"Senapati Bapat Road, Pune","Bakery, Cafe, Desserts",11:30 AM to 11 PM,250,1,Rs.,"['Debit Card', 'No Seating Available', 'Credit Card', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Delivery', 'Outdoor Seating', 'Desserts and Bakes']",4.0,Very Good,229,273,0.0,1,-1
6505471,Cake Shake,['Bakery'],https://www.zomato.com/pune/cake-shake-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 6, Viman Palace, Viman Nagar, Pune",Pune,5,Viman Nagar,18.566051056,73.9153739065,,1,"Viman Nagar, Pune","Bakery, Desserts, Fast Food, Ice Cream, Beverages",10:30AM to 12Midnight (Mon-Sun),400,1,Rs.,"['No Alcohol Available', 'Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Delivery', 'Breakfast', 'Outdoor Seating', 'Pre-Ordering Required', 'Air Conditioned', 'Pure Veg', 'Desserts and Bakes']",3.9,Good,189,219,0.0,1,-1
11360,Baker Street Bistro Cafe,['Bakery'],https://www.zomato.com/pune/baker-street-bistro-cafe-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"G 14, Phoenix Market City, Nagar Road, Viman Nagar, Pune",Pune,5,"Phoenix Market City, Viman Nagar",18.5627344945,73.91663756220001,0,1,"Phoenix Market City, Viman Nagar, Pune","Cafe, Bakery",11 AM to 11 PM,800,2,Rs.,"['Cash', 'Takeaway Available', 'Credit Card', 'Debit Card', 'Dinner', 'Lunch', 'Mall Parking', 'Indoor Seating', 'Outdoor Seating', 'Desserts and Bakes', 'Sodexo', 'Air Conditioned']",3.6,Good,170,299,0.0,1,-1
12122,La Bouchee d'Or,['Bakery'],https://www.zomato.com/pune/la-bouchee-dor-dhole-patil-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6, Ground Floor, Gera Plaza, Boat Club Road, Off, Dhole Patil Road, Pune",Pune,5,Dhole Patil Road,18.5388555745,73.8767450675,0,1,"Dhole Patil Road, Pune","Bakery, Desserts","Closed (Mon),9 AM to 9 PM (Tue-Sun)",500,2,Rs.,"['Cash', 'Debit Card', 'Delivery', 'Dinner', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Lunch', 'Indoor Seating', 'All Day Breakfast', 'Desserts and Bakes', 'Outdoor Seating', 'Kid Friendly']",4.3,Very Good,187,299,0.0,-1,-1
18507155,New Poona Bakery Cafe,['Bakery'],https://www.zomato.com/pune/new-poona-bakery-cafe-kothrud?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 18-20, Rahul Complex, Near Krishna Hospital, Paud Road, Kothrud, Pune",Pune,5,"Rahul Complex, Kothrud",18.5091736767,73.8120850548,411038,1,"Rahul Complex, Kothrud, Pune","Bakery, Fast Food, Rolls, Beverages",7 AM to 4 AM,500,2,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Breakfast', 'Indoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted']",3.1,Average,264,148,0.0,1,-1
11872,MoMo 2Go - Courtyard By Marriott Pune Hinjewadi,['Quick Bites'],https://www.zomato.com/pune/momo-2go-courtyard-by-marriott-pune-hinjewadi-hinjawadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"P4, Rajiv Gandhi Infotech Park, Phase 1, Hinjawadi, Pune",Pune,5,"Courtyard By Marriott, Hinjewadi",18.5914788503,73.7468480319,0,1,"Courtyard By Marriott, Hinjewadi, Pune","Desserts, Bakery",24 Hours,2100,4,Rs.,"['Cash', 'Debit Card', 'Lunch', 'Serves Alcohol', 'Credit Card', 'Breakfast', 'Dinner', '4/5 Star', 'Valet Parking Available', 'Desserts and Bakes', 'Air Conditioned', 'Wifi', 'Indoor Seating', 'Fullbar', 'Smoking Area']",3.9,Good,110,270,0.0,-1,-1
6503348,La Bouchee d'Or,['Bakery'],https://www.zomato.com/pune/la-bouchee-dor-aundh?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Clarion Park, Behind Gaikwad Petrol Pump,  Opposite PatanjaliPune., Aundh, Pune",Pune,5,Aundh,18.5584805565,73.8037919998,,1,"Aundh, Pune","Bakery, Desserts","Closed (Mon),9 AM to 9 PM (Tue-Sun)",500,2,Rs.,"['Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Air Conditioned', 'Desserts and Bakes', 'Indoor Seating']",4.0,Very Good,171,329,0.0,-1,-1
18310180,Pune Sugar Box - Conrad Pune,['Bakery'],https://www.zomato.com/pune/pune-sugar-box-conrad-pune-bund-garden?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Conrad, Mangaldas Road, Bund Garden Road, Pune",Pune,5,"Conrad Pune, Bund Garden Road",18.5352441237,73.88305362310001,,1,"Conrad Pune, Bund Garden Road, Pune","Bakery, Fast Food, Desserts",24 Hours,1000,3,Rs.,"['Cash', 'Debit Card', 'Takeaway Available', 'No Alcohol Available', 'Credit Card', 'Air Conditioned', 'Indoor Seating', 'Wifi', 'Desserts and Bakes']",4.4,Very Good,138,267,0.0,-1,-1
18553159,Cakeman,['Bakery'],https://www.zomato.com/pune/cakeman-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 9, 1st Floor, Gera 77, Near Bishop's High School, Kalyani Nagar, Pune",Pune,5,Kalyani Nagar,18.5543422095,73.9056978375,411014,1,"Kalyani Nagar, Pune",Bakery,11AM to 11:30PM (Mon-Sun),500,2,Rs.,"['Cash', 'Takeaway Available', 'Debit Card', 'Delivery', 'Credit Card', 'Desserts and Bakes']",4.3,Very Good,226,153,0.0,1,-1
18715170,Royal Baking Co,['Bakery'],https://www.zomato.com/pune/royal-baking-co-fc-road?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Fergusson College Gate 2, FC Road, Pune",Pune,5,FC Road,18.522607,73.841226,,1,"FC Road, Pune","Desserts, Beverages, Fast Food",3 PM to 11 PM,600,2,Rs.,"['Debit Card', 'Takeaway Available', 'Cash', 'Delivery', 'Credit Card', 'Indoor Seating', 'Digital Payments Accepted', 'Table Reservation Not Required', 'Wifi', 'Serves Jain Food', 'Desserts and Bakes', 'Free Wifi', 'Air Conditioned', 'Pure Veg']",3.8,Good,140,363,0.0,-1,-1
6507390,The Cake & Cream Factory,['Bakery'],https://www.zomato.com/pune/the-cake-cream-factory-1-hinjawadi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Behind Atos Company, Hinjewadi Marunji Road, Hinjawadi, Pune",Pune,5,Hinjawadi,18.6125848089,73.7145948038,,1,"Hinjawadi, Pune","Bakery, Fast Food",9 AM to 12 Midnight,250,1,Rs.,"['Cash', 'Takeaway Available', 'Debit Card', 'No Seating Available', 'Delivery', 'Credit Card', 'Digital Payments Accepted', 'Air Conditioned', 'Desserts and Bakes']",3.9,Good,115,253,0.0,1,-1
18707614,Swiss Bakes,['Bakery'],https://www.zomato.com/pune/swiss-bakes-wanowrie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Survey 62/1, Kedari Nagar Road, Near Vespa Service Centre, Wanowrie, Pune",Pune,5,Wanowrie,18.4847575242,73.90147771689999,411040,1,"Wanowrie, Pune","Bakery, Desserts, Fast Food, Beverages",10 AM to 11 PM,500,2,Rs.,"['Takeaway Available', 'Cash', 'Delivery', 'Breakfast', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area', 'Desserts and Bakes', 'Indoor Seating']",4.0,Very Good,146,135,0.0,1,-1
18537904,CakeZone,['Bakery'],https://www.zomato.com/pune/cakezone-mundhwa?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 62, Off Ghorpadi Road, Hadapsar Station Road, Mundhwa, Pune",Pune,5,Mundhwa,18.5280019191,73.9252246544,411036,1,"Mundhwa, Pune",Bakery,7 AM to 12 Midnight (Mon-Sun),400,1,Rs.,"['Delivery', 'No Seating Available', 'Cash', 'No Alcohol Available', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pre-Ordering Required']",4.0,Very Good,246,75,0.0,-1,-1
10824,Brownie Point,['Dessert Parlour'],https://www.zomato.com/pune/brownie-point-wanowrie?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 7, Sacred Heart, Wanowrie, Pune",Pune,5,Wanowrie,18.491576439,73.8999156654,0,1,"Wanowrie, Pune","Desserts, Bakery",9 AM to 10 PM (Mon-Sun),250,1,Rs.,"['Cash', 'Debit Card', 'Delivery', 'No Seating Available', 'Credit Card', 'Takeaway Available', 'No Alcohol Available', 'Desserts and Bakes', 'Air Conditioned', 'Ticket Restaurant']",3.8,Good,174,125,0.0,1,-1
18760953,Cold Stone Creamery,['Dessert Parlour'],https://www.zomato.com/pune/cold-stone-creamery-viman-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2nd Floor, Phoenix Market City, Mall Office, Viman Nagar Road, Viman Nagar, Pune",Pune,5,"Phoenix Market City, Viman Nagar",18.562391,73.916687,,1,"Phoenix Market City, Viman Nagar, Pune","Bakery, Desserts","11am â 12midnight (Mon-Thu),11am â 12:30AM (Fri-Sun)",400,1,Rs.,"['Mall Parking', 'Delivery', 'Credit Card', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Desserts and Bakes', 'Air Conditioned']",4.2,Very Good,158,125,0.0,1,-1
6505526,London Muffin,['Bakery'],https://www.zomato.com/pune/london-muffin-kalyani-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Survey 65, Hindustan Estate, Lane 13, Kalyani Nagar, Pune",Pune,5,Kalyani Nagar,18.5490340447,73.9019273221,,1,"Kalyani Nagar, Pune",Bakery,"9:30 AM to 9 PM (Mon-Sat), Sun Closed",450,1,Rs.,"['Lunch', 'Delivery', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Takeaway Available', 'Breakfast', 'Outdoor Seating', 'Air Conditioned', 'Smoking Area', 'Indoor Seating', 'Wifi', 'Desserts and Bakes']",3.9,Good,131,218,0.0,-1,-1
18445703,Kremes N Krusts,['Bakery'],https://www.zomato.com/pune/kremes-n-krusts-baner?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"122/1/2, Baburao Nivas Ganraj Chowk, Near Ganraj Mangal Karyalay, Baner, Pune",Pune,5,Baner,18.5641018092,73.7774496898,411045,1,"Baner, Pune","Cafe, Pizza, Bakery, Fast Food",11 AM to 11 PM (Mon-Sun),300,1,Rs.,"['Lunch', 'Cash', 'Takeaway Available', 'No Alcohol Available', 'Dinner', 'Delivery', 'Indoor Seating', 'Desserts and Bakes']",3.6,Good,161,132,0.0,1,-1
